"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1c2deca5f948e8ad5ecb3e3f78c82db1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"50cc80fa25d66a7e055acc04a8ea2bda","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"61d94d64c8bb83d0dfe931ceec445f89","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"e0a561e65d01ce1448bf4ec3bd61f2b9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"040b1ab5b026b8b7c77744cb29c6ca7b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"8cc6e4a5288e3e7983b218dbda520fd3","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"8d5b88962c1bd97166f4584c5bd5faf0","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"321927f55e906812db482996bb9e4b87","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"d268552f584aa6a89bc7fecd7ad641c4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"b16fa23880b57907e329b82ddd9bec42","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"618cdf643373b4aa1d47f979105040bd","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"c5bc06f45943a69719dcc3ac1bbf608e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"f45776e7fb005ee35587c89c0999b4d5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1ecf55b956aa059067b4cbe6c9d239cd","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"e31400a05b52cad668bb7cac37ccdbfa","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"b41c5e5e3db2b4f9e552bacd8aa8df7e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"6bb818e34846a44c1ba67af4a560959c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"2a0f616e70fec77a37eacb561a5159c7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"e1450856780d30c87e686c8e94a0abe8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia"
"c4cb15508a6be90425cb854282cdccb7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia"
"6a968c9c1d51fbb339945684b8fc4fda","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"edc59fc8d6e71d173af8c94394316e3b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"992bb4dd564946ed5e530eedaa1de850","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nigrescens"
"c12f7d5b458e5168aa80a93a042f11c3","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"9afbbda743e3bafe7c1ec82a4aaa2f2a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"05fd96468597c5443277941220aaf235","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"69457dc70d8d05777f7327aef65fe821","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"0cdacda3b3133ed3fde059c84b3e4b10","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"d7bc683eca026e00864f27f3b0f4b907","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"6283cd4a1541d651f91f5ea5159ad52a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"89b9b437ab1d42a0971db8009f8d5172","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"197353bdfd7b559d0e47f2976cc7480c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"434c66a1fe26595c3753b0c4e82defb8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"cf0beb0cc64c0a57c2cd2e9db5d32846","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"c2905773e581cc51067c5cf5702d5b96","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"f68e9fab770d215ebb2cccb4fdf0d9b3","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"f00b2b386c790af361ed667ab1ea2a41","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"e78d9715d827eba81db3c87e840b3a16","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"27c8a86b35998a0bc6cc4fc407a715df","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"8d0ea4443c0f245a15e93089f9697b0e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"f3389b554fa53e0c16a261d364470eae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"a507c24cc108b2a85bf867557c9e987d","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"147d6ecf30b0296147481cf4e4b58c28","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"acae6f2399db3e34f174cba62f85f419","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"58c03b997c7a9aadbc28acca53358f8f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]","tannerae"
"be92f60af67df5d34c962b04aab90236","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]","tannerae"
"a612acd904da6073c97f86a26e20a2ee","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]","tannerae"
"6be6f0f94307a5ae6fe1425a75007e19","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]","tannerae"
"21a8b78f27f13bfb20f43bc2164e404c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"db022944e74fc6531ec69fe1061fbb1a","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor",NA
"b9f651154387ae11b3db6ba036c93268","Bacteria","Firmicutes","Clostridia","Clostridiales","[Mogibacteriaceae]","Mogibacterium",NA
"7f0b063ceb89803b6b52917d30b5555b","Bacteria","Firmicutes","Clostridia","Clostridiales","[Mogibacteriaceae]","Mogibacterium",NA
"3641f7fdb69eb6f5e0fac133fec940c7","Bacteria","Firmicutes","Clostridia","Clostridiales","[Mogibacteriaceae]",NA,NA
"2a1abe19db7c1cafec8103a6e60bb573","Bacteria","Firmicutes","Clostridia","Clostridiales","[Mogibacteriaceae]",NA,NA
"96def4c27b25d8a74ca36661632e5a69","Bacteria","Firmicutes","Clostridia","Clostridiales","[Mogibacteriaceae]",NA,NA
"3abf6e1d817f9a9545101492a4d6e376","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus",NA
"57235c6bd52aed98be2d9a58824ad5f0","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Parvimonas",NA
"4fb8f09219f4d6f345f1f02161793d64","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Parvimonas",NA
"37f10ebc8e4fd852d1c4f87520d3e199","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Parvimonas",NA
"6f05bbb7b495e6ffda5b2dacaf47c75c","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcus",NA
"a04a11b72b931e796ed97a673ee3b8f7","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","celatum"
"52335cd5ba68401f2e339191306976e0","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"72e13e0f17042b82a80609c0680ed7ea","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"d7136b4da0d1c6426cec93d9296b7798","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"3fb3edcab81f83cd10737fa29070eff3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"1a06278b8ee636d8fd7e5352e07ccccb","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"342fb8ba9534bd8348bb7118d09df37c","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"ea801be42bf10874762cd004b3148803","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"eb31a85c19865a972840efea7ec1c60b","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"93afd8eb1bb76b9a732bae7e7762c1c9","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Catonella",NA
"a247eb38087e49867e163ad470fe9969","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Catonella",NA
"8dd5e3bd952e1bfcb5bc365df546b18b","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Moryella",NA
"0e7b4288134c0044004587e922940c30","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Moryella",NA
"8adc1b9c69624ae10c1c849108ac49d8","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Moryella",NA
"14f71f6da9d62c42d0ca64f72e14117c","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"fd00b8d450fbd1179fa86d5ac5f7ff5b","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","orale"
"32004cebe09e8140941600ab3533c6ba","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","orale"
"88eddaff78f4a63ddf98952100d3252f","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","orale"
"f82a811080bf1cf89d30059e359dc5a4","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","orale"
"c98c3e21376439101a3c612ac0f31cae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","orale"
"895c81393fafc63e9f68c4ab3008707d","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio",NA
"9b002288e2fda7ce9fd517ff237b17fa","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"07c452c872427cd35d32ed53b0147bbf","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"8d29a4b0e2aa4632d98d3b302ea9ef31","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"73222207c9aa1ada3b05d5f5efa4eec0","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia",NA
"8dfc6458e03fc189de2974e6a91852d9","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia",NA
"ebdc603477df06179adc333ede1f6a32","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia",NA
"a2a18fb831f3fe6d690cf3c26918034f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","agilis"
"013b0ff6e6b3f67b025b9168b7126550","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"9c847a84ff688e913e85997b9d071ca0","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"e85e34c0ba855c2e668db26708ee0d4f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"f280486137effb019545eb4d700ff8fd","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"b4192b3f531d68bf43083142eb473463","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"e39b7b79b0d58824e7e05e484c303847","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"9124b59a179bb31e518b55417d687c5a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","dentocariosa"
"43aacdc79e2b71be60774cc08fcff351","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia",NA
"a38d5871c6a2558a5483e235b81ccea7","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","aeria"
"e783488708509f26ddc8c0f8bc697020","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria",NA
"2d98692d68e9d9ee5061a9d73be01784","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA
"78391ec38b2539112fa50c2abfd70dac","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Promicromonosporaceae","Xylanimicrobium",NA
"730904e7fcb1f75a3c9999dd0fd3fd16","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"93ee2292fb7bba0dd85945cd08dcce0c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"6cf7ee2639e05ea6b555669f91ab8eb6","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"830fa17391939a14a0b57f3c2eaa5654","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"372aa4aa6e1fcc3b4998efeec7695453","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"6b8695a2377807561b0fae506c209a43","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"1caf5c6b1f9bdb33d8a7a353c7b47a2f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"ec77483799b52344af6428d79ab9719c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"9c1454b23d7b9e86ad391e0b238ee420","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"8a69ae456179a438f14ee77d5e214385","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"7b97c2fb1b5492010ac0f96a677d046b","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"5dd8bd5b8d859f947e27dc34cc4ecb87","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"bb433d4564c331ef559f96d53fa2670b","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"2cce3c7c34439555e36970544da59933","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"b91d678f146df2f96d21b89e6c8e98c8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"93176ee944036faa87ff237ba6e75a1a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"67eeddd27a560751dff4bc2bd12e4acc","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"fde5540f3a06738d19a24a009ffbe803","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA
"29ea681f78aa3f1ba57173761873549e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae",NA,NA
"b0d75d98bd27c070442127479db307bd","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae",NA,NA
"789510d034e52a5ee4db834a94ed5d76","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA
"c11985a6bcc2ae63e71922494f360321","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","kroppenstedtii"
"caeeec070ee6b349dd246a5c7da9cb98","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","simulans"
"816eb9c2c9824d6d36d59c745c7e0824","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"b197fd05e42f02cdb05b25150569a869","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","durum"
"c7fbd561062023ced0db0e8b8d9e2fb8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"8a82820cc1075421faf42ec4285f23b3","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"13862f192552f2fad61e3c092e9876c1","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"427f75edb9daf181b502228f599ec95f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"7c2b01400fc7df1fd5dae314f9d4e216","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"611f22c4148835b3347e113a625e4b3f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"cc6669d31bc57687068868bc38e8e168","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia",NA
"5d2483fcdf1c4986847de3e278cf54ec","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"56608c70062b637a3576e2db2af16610","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"24ab30bdaa5f0b7558bdd40ac92a6749","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olsenella","uli"
"0929f3aba57afc3de5c83f6a7bea3827","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"fb52dc133d5acdf45912a395be5a4f2d","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"2efbb6959a8eacc5eab93bd51c0f0243","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"2a63be26a1fb7438fe4004fd554d1f62","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium","rimae"
"bba6da0e81f92e0b2af4e957cd69f42e","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"8296bb5a87fed6f75327fb4a31fd3ac9","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"fe726095eb6f801ec79f2fe504f9756f","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"2d3e1e2d1f389e8a312147ee7aa229b7","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"79d01f65a4b4d8cd0af7f45ef1baccc7","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae",NA,NA
"ce5c3a7245ba9821b02fc3a42e08abe9","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Schwartzia",NA
"210a49db29dbb7c8cae3cb0cceba367b","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Schwartzia",NA
"80a5cb9001fa1356ec097549337a0a64","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"caed4c2e090e2d1e223432da096bae12","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"93d0fbdd778053d5e0750f1828e779e2","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas","noxia"
"b2b0abd439948e6cf90718d5f2d44413","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas","noxia"
"82ddd4c06c80f04fb3512a37d7fc8af2","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"d044567afe1b55548c986b8a55ee8127","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"8d8d8350a5ae49e9662e3e4833d4b4c0","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"bde427c4f3f38658cacac4f7b9b01572","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"080bf9977c7d6e06e488d5a51cb4419f","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"5be9166c67205b79942c8fb0a1d8ce70","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"425bce5cd053e88ab6a4db6b7758e1d3","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"92c651d649185b912eb14672596aeafb","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"e35af1fb32ad81fce53279b6c70c0be2","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"a3e7fe4a7d72ca249a342ac8652871d7","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"5f21bf27b6de2bb94704fd7870070a2c","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"4432b61329ddcdb750fa891280c65746","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"cc657cf5d99653e66188bb6eafc06b1d","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"acd4fad9fc6ccec0c7b846e91b4e8abe","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"3ac76590d5da6d07d315a935faa1e03b","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"a9ac02fb5df820f45f98bdded70b3bcf","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"380ae26b84eb6ffd86008491b751b15e","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"bb0c9de213cab6d46bba15b351b61786","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"389d7d7ec292bab290629674546c6c9d","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"4ecacb7bba7ccdd23cf8fd020d69911d","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"72666ed8aa021e3cd17a56bb9136dfcb","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"71f91742060f1eab61ed34935119e316","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"5c76bdf5d4af155634aae61fcd866804","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"c501ad4c63ecd4e1335eb7ce69ea948f","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"eaf11486cebbe4a6cf614bfff0cd4303","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"e10df57b0b805352d72fb55b33955027","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"b15cbe0adbec68df053ff6d90d1a2a87","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"59f3821b019d7e7828ed53437c975864","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"dc1b53f09d8bab25827d96e064fe8bd4","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"4783e4af2048d3e7ae65932d1c096499","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"05131eda47202ff9fac2775b1cd653e8","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Dialister",NA
"c32dc51b391201fa7fadf6955cb9c70b","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Dialister",NA
"066a26869b150e119af1ba42c9560827","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Megasphaera",NA
"a58b0b27242af8474cf5b449b93c92fd","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Megasphaera",NA
"bca692028b1ee1985a0a79829ae1be34","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Megasphaera",NA
"516aa768e2e478bbb55a3bc784dafd22","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Megasphaera",NA
"2564f5ff552c20bcbef2f375211633c1","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Megasphaera",NA
"cfa84dc06275c19d981cd4a32afe8181","Bacteria","Synergistetes","Synergistia","Synergistales","Dethiosulfovibrionaceae","TG5",NA
"874f78cb8c11ace5142fd36896f62306","Bacteria","Synergistetes","Synergistia","Synergistales","Dethiosulfovibrionaceae","TG5",NA
"4a015ee816034bf13159df4cc5835196","Bacteria","Synergistetes","Synergistia","Synergistales","Dethiosulfovibrionaceae","TG5",NA
"4b54ca7238f26d9f9d98dc059bbf4ae1","Bacteria","Cyanobacteria","Chloroplast","Streptophyta",NA,NA,NA
"58f1a3e04afb2a0a886395daf195d3a6","Bacteria","Cyanobacteria","4C0d-2","MLE1-12",NA,NA,NA
"edb746a89c7468efd070259602554105","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sobrinus"
