""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"27"	"Granulicatella"	0.00217391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00293515839977422	0.000379006344236632	0	0	0	0	0.00438108938730138	0.000186968308871646	0	0	0	0.00206735122759658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278477101075191	0.000567669289869047	0	0.000106864470706563	0	0	0	0.000797640314070874	0.000796586931378632	0.00128938759417325	0.000241149518583217	0.000891583452211127	0	0.00337238620185004	0	0	0.00410939173800715	0.000348625307027969	0.000442319000463134	0	0.00215277468737484	0	0.00261170434272964	0	0	0	0.0108097181068098	0.000706066446577486	0	0	0	0	0	0.000946840870875937	0	0.000426880106720027	0.000956702565158753	0.00104050805496753	0	0.00252026556828227	0	0.00177043375627029	0	0	0	0	0	0.000540446640545079	0	0	0.000563880867351298	0.00349448874514396	0	0	0	0	0	0	0	0	0	0	0	0	0.00309682233691935	0.00176538088092506	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"28"	"Lactobacillus"	0	0	0.00656084656084656	0	0	0.00752197430696416	0	0	0.00340993328391401	0	0	0	0	0	0	0	0	0	0	0.00136798905608755	0	0	0.00336576708891745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203452886124513	0	0	0	0	0	0	0	0	0	0.00609434038922521	0	0	0	0	0.000824296128384122	0	0	0	0	0	0	0.0310314685314685	0	0	0	0	0	0	0	0	0	0	0	0	5.52132335078072e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76487883061264e-05	0	6.11899781941169e-05	0.000185703575825521	0.00275565655059663	0	0.000825518425571259	0	0	0	0	0	0.00106066091242244	0	0.00433794771889706	2.17664568017457e-05	0.000668376019129383	0	0.000445132443511364	0	0	0	0	0	0	0	0	0	0	0.00131251326989519	0	0.00724036838520537	0	0	0	0	0	0.000226053976666206	0	0.000986485153398441	0	0.000591891092039065	0	0	0	0	0	0	0	9.8838645910551e-05	0	0	0	0	0	0	0	0	0	0	0.0022090059473237	NA	NA	NA	NA	NA	NA	NA
"29"	"Lactococcus"	0	0	0.0541798941798942	0.000978537412747081	0	0.017579445571332	0	0	0.00118606375092661	0	0	0.00292537313432836	0	0	0	0	0	0	0	0.0110491423760918	0	0	0	0	0	0	0.0032669729453803	0	0	0	0	0	0	0	0	0	0	0.00142417020287159	0.000685143438093975	0	0	0.000146903671256293	0	0	0	0	0	0.0366473002072076	0	0	0	0	0	0	0	0	0	0	0.00605893693197466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052059183071281	0	0	0	0	0	0.000868574958018877	0	0.00309455417690782	0.000205047588127745	0.00187735831521032	0.00081539815033367	0	0	0.000690720484257852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0368305698494378	0	0	0	0	0	0	0.00314358538657604	NA	NA	NA	NA	NA	NA	NA
"30"	"Streptococcus"	0.151170568561873	0.0457280385078219	0.0251851851851852	0.0297475373475113	0	0.00490196078431373	0	0.00333875524355791	0.00518902891030393	0.0299334811529933	0.00182465896255105	0.004	0	0.00149001688685805	0.0858424574209246	0.024040684234859	0.0162451703547594	0.0206489675516224	0.00212385423653029	0.188256340103125	0.00133437117758256	0.0137619286790558	0	0.000690651095623784	0.000706963591375044	0.00155879785509415	0.0074527820316488	0.0107402702390576	0.00224390243902439	0.0016049646907768	0	0.00299065420560748	0.00360951599671862	0.0035778175313059	0.151555775065265	0.144829859108511	0.140915391150126	0.231718304946812	0.24304910931353	0.0665595030514385	0.225168377689139	0.181880099894496	0.148800064642982	0.0980414291358582	0.158033092837472	0.165849407985785	0.100429483827002	0.00625685613293788	0.100947340160319	0.00363959165557035	0.0162838805495147	0.0643385515224497	0.00234409211509235	0.0246767714276069	0.00707735247208931	0.0004472700552698	0.00916546068499759	0	0.00399339025061966	0.0024975024975025	0.01162925248785	0.0156150703586019	0.313304962411653	0.303574790302675	0.239458347617415	0.0270043206913106	0.118065353575258	0.00231080300404391	0.391349396057331	0.163753149398115	0.244305080264955	0.28840206185567	0.272979747785949	0.296400750486866	0.203620673970395	0.296572639275477	0.333808221696271	0.198805451658621	0.282144936742364	0.273827567760342	0.271320201740809	0.187318555282477	0.364509039852676	0.220496263349213	0.248102838315915	0.38969970683781	0.382600731647664	0.19216166564605	0.339081482800053	0.241593474238787	0.45087373849025	0.237818060205995	0.233957425263065	0.108063741583935	0.190473403944058	0.448280632788199	0.315172788008275	0.0986757421572261	0.2260541508679	0.229720144441579	0.447755700917152	0.220037111808847	0.278355564518452	0.407617141904285	0.260615080024183	0.20879049908507	0.194855603321743	0.110590757772386	0.408986872221199	0.263120178729503	0.265941122616085	0.330202862330867	0.141376466619185	0.540876011041832	0.236071479526323	0.282286861356135	0.160889406738518	0.248008528532086	0.0789604087281923	0.108106098626369	0.22850460270798	0.0810451558998899	0.130490841749991	0.283722857824607	0.106149840580315	0.240110486337181	0.264440820530427	0.174829831311039	0.111308308465525	0.110044043057256	0.33332701852764	0.21725323068463	0.132193271562714	0.159880458494635	0.34447711708867	0.298476237542212	0.446948703737915	0.212557226945716	0.00307902839548409	0.0132933104631218	0.00275641955607138	0.107313957202172	0.00268240343347639	0.250519471814465	0.00351446336847797	0.00454191539060472	0.0135938827527613	NA	NA	NA	NA	NA	NA	NA
"31"	"Mogibacterium"	0	0	0.000423280423280423	0	0	0	0	0	0	0	0	0	0	0	0.00114051094890511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129824313836167	0.00912910933509104	0.00037259489992101	0.00497006336104168	0	0.0021659764603313	0.00423396325116066	0.00202994163917787	0.00502329840816656	0.0021448326466106	0.00466577144547875	0.00215277896427412	0.00025356978715986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000393693406572805	0.000313761583031774	0	0	0	0	0.000408990520508602	0.0011742200379483	0.000308428921820612	0.00118808146844355	0.000657037478742905	0.000302807200873985	0.000129959582569821	0.000589921482281584	0.000459569383487672	0.0010922498215104	0.00167628323893212	0.00132845934379458	0.00145361668069279	0.00225090871491406	0.0004374942769644	0.000150519669157767	0.00042309181092297	0.000760637033515569	0.00219598374347579	0.00016015827405907	0.000144630857549731	0	0.000580949981748917	0.00121033081048369	6.05380178752256e-05	0.00104373903583994	0.00162784140781683	0.00025761883861611	6.78264998134771e-05	0.00114566836270513	9.526894422956e-05	0.000225689966468919	0	0.000549603034244078	0.000322664285096943	0.00113390028347507	0.00129553472365248	0.000889813784937749	0.00133730829196376	0.00725986947281311	0.000578779826892215	0.002065506048982	0.00434552745934933	0.000175722904504364	0.000899651385088278	0.00027025461845839	0	0	0.00288053856361459	0	0.00440852314474651	0.00399635680960613	0	0	0.00752126812372802	0.000627927712961684	0.00548570792086101	0	0	0	0.00245013350086383	0.00996931296010685	0.0011177206077369	0.00280450921088809	0.0017909333996642	0.000605273444888592	0.00138146079611612	0.000675397413722099	0.000153950366401872	0	0	0	0	0	0	0.00110597225015081	0	0	0	NA	NA	NA	NA	NA	NA	NA
"32"	"Parvimonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486841176885628	0.000477877564472275	0.000879323963813583	0	0.000353622419661407	0	0.00189629242136925	0.000454065892973998	0.000148140167533062	0.000282214821922447	0.00125179233903089	0.00199900903825454	0.00573701643449183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219343469376277	0.00276110193067961	0	0	0.000564365934872171	0	0.00549865033128232	4.66577498522505e-05	0.000859194853643133	0.000326879557455368	0.00279931093884582	0	0.00105267261881555	0.000681317768268871	0.000605099688258768	0.000548788934710101	0.00014116069380481	4.01212553495007e-05	0.000388415793221556	0.000803327845252014	0.000585021416871	0.00112889751868325	0.000850684598557887	0.00128357499405752	0.000197742611971754	8.47896745018607e-05	0.000750967914200525	0	0.00180968489889928	0.00039017243232698	5.50345617047506e-05	0.00657604594411831	0.000558573032094011	0	0	0.000532398827374735	0.000844717972168766	0.00175715759607944	0	0.000174131654413965	9.79516579758578e-05	0.00818409204602301	0.00138190370522931	0.000789350938251229	0.00162434031560476	0.00278357689631176	0.0111809739285996	0.00273995700375163	0.000773684414127477	0	0.000149941897514713	0.00131266528965504	0	0	0.00122989286985792	5.92259172613936e-05	0.012285767988654	0.00197029684566628	0	0	0.00200988509524833	0.00159493639092268	0.000988541275079014	0	0	0	0.00378514213915502	0.00050880066144086	0.00106088735649604	0.00790486664833654	0.00130588893725515	0.000542224127712697	0.00148013656726727	0	0.000292505696163557	0	0	0	0	0	0	0.002178430189691	0	0	0	NA	NA	NA	NA	NA	NA	NA
"33"	"Clostridium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00682882781195327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000505838216077225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0686281217926788	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"34"	"Butyrivibrio"	0.00175585284280936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000493896846115854	0.000543791711296037	0	0	0	0	0	0	0.00234330810461389	0.00165095670824632	0.000625896169515443	0.000905534008781971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.37365253744774e-05	0	0	0	0	0	3.6354712934098e-05	6.2210333136334e-05	0	0	0	4.74991687645466e-05	0	0	0	0	0.00028232138760962	0.000218437945791726	7.65061410890943e-05	0.00018293604396828	0	0	0	0	0.000135297576612253	0	0	0	0	0.000179160810762389	0	0.000186206964140459	7.44764042792014e-05	0	0	0	0	0	0	0	0	0	0	0.00010046284668652	0	0	0	0	0.00109605292001393	0	0	0	0	0	9.70968055150986e-05	0	0.00160620610700067	0.000631982007100504	0	0	0	0	0	0	0	0	0	0	0.000151555336642292	0	0.00109445929979479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"35"	"Catonella"	0	0	0.000352733686067019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000931348338389896	0.00133476147318118	0.000447113879905212	0.00138057315584491	0.000198912611059541	0	0.000474073105342313	0.000881422027537761	0.000956177444986129	0.000479765197268161	0.000477957074902702	0.000905534008781971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241065040903294	0.000602170752125957	0.00106235856172995	0.000436184544711676	0.000385930746211941	9.74696869273656e-05	0.00020771883178929	0.000245103671193425	0.000410259689055124	0.000176450867256013	0.000120363766048502	0.000135357018849936	0.000477224462525949	0.0002594442805254	0	0	0	0.00022376137670488	6.59475246125583e-05	0.000272573539228339	0	0.00029304556601494	0.00031452675667175	0	0.000411615394415751	0.000175551524372403	5.24779115699483e-05	0	0.000161741415911312	6.98638924350107e-05	5.9109276932336e-05	0	0.000119715512409601	0	0.000286810071702518	0.000551432728529003	0.000136342434788849	0.000195703652482501	0.00139178844815588	0.000394622609244692	0	0.000541579089889234	0.000488119179178788	0.000374854743786783	0	0	0	0.000453118425737127	0	0.00022213488713839	0.000557631182735739	0	0	0.00155481677179588	0.000552576387406282	0.000473385962713894	0	0	0	0	0.000302100392730511	9.47220854014322e-05	0.000549903766840803	0.000584540762390399	0.000592663581453413	0	0	6.15801465607488e-05	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"36"	"Lachnoanaerobaculum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532238442822384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311860579976011	0.00229051660212573	0.00564853868280251	0.0014096378538627	0	0.00222046643417611	0	0.00157587574620388	0.0504888625528591	0.00139696336851611	0.0053371873364135	0.00350253720377932	0.00266248276517853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49892202995819e-05	0	0	0	0.00970709407980134	0	0.00105428667508884	0.00167967899468102	0.00176245098183207	0.00193613276338949	0.000408577927957773	0.00227402270460267	9.74696869273656e-05	0.000473598936479581	0.000543823770460412	0.000996344959133873	0.0041524770760915	0.00117689015691869	0.00100046492193431	0.00420752901127045	0.0014040514004904	0.00138478095625146	0.00104872757388353	0.000776483638380477	0.00274237780287143	0.000339158698007443	0.000411641671487695	0.000866616687185765	0.000221069462081446	0.00195882486433545	0.000242152071500903	0.00194537275694111	0.00310673000707526	0.000744232200446539	0.000768700331219407	0.000242612123866968	0.00107971470126835	0.000102097841974035	0.000171751323711988	0.00174131654413965	0.000414854080838927	0.000787060196765049	0.0019001175946903	0.00187291449894155	0.00236149073995551	0.00156106001617484	0	0.00141213168654892	0.00319789557839357	0	0.00491059714360685	0	0.00326366100727636	0	0.00313946337832152	0	0.00531414999231072	0.00797412591312106	0.0235392571293694	0	0.000480349896977588	0.000728396147035553	0.0020884674825613	0	0	0	0.000361237631537616	0.0161703210214173	0.000549388095328307	0.00710750618641738	0.00227597786207325	0.000933129894203246	0.00112490379112313	0.000510666337204514	0.000200135476322434	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"37"	"Moryella"	0	0	0	0	0	0	0	0	0	0.0155210643015521	0	0	0	0	0	0.000862998921251348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00242715021519791	0.00291670099695147	0.000476921471898893	0.000988199732604778	0.000618839234407461	0.00137587183958152	0.000948146210684627	0.00434033574166322	0.00818811107819107	0.00128407743974714	0.00120627261761158	0.000785935177433409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228717121913725	0.00246825778651662	0.00514226945491944	0.0147623619779165	0	0	0.000581675406945568	0.00185075741080594	0.000234993464244276	0.00168468694996228	0.000165639700523421	0.000884672018239681	0.000272915123396624	0.000348967637406007	0.000497866832111645	0.00380422620760206	0.00107046859468648	0.00104761055634807	0.00118290264299292	0.000819235327336213	0.000686764271979	0.000188149586447209	0.0010262226903238	0.00166389351081531	0.00297654668546956	0	0.000144630857549731	0	0.000395868571634217	0.00208224675619399	0.00711596882842425	0.00339092682066309	0.00425047478707728	0.00031486746941969	0.000344784707385175	0.00172524176972066	0.00461736816365934	0.0015637090533918	0	0.00180661591454489	0.00139437066059751	0.00121394030348508	0.00067766431698745	0.00161458146460479	0.000508829496454502	0.000413774944046343	0.000631396174791508	0.00141213168654892	0.00407473791440471	0	0.000393597480976122	0	0	0	0.00385150661876558	0.00558204270188634	0.00545084838439588	0.0108552203572557	0.00240327875887818	0	0.00209837060258631	0.00905471762090748	0.00829817746404355	9.86485153398441e-05	0	0.00251553714116603	0.00174336422176849	0.0059784077719301	0.00200810821051036	0.00181468243057465	0.0044773334991605	8.8269044046253e-05	0.000986757711511516	0.000164731076517585	0	0	0	0	0	0	0	0.000234600174274415	0	0	0	NA	NA	NA	NA	NA	NA	NA
"38"	"Oribacterium"	0	0	0.000352733686067019	0	0	0	0	0	0	0.00443458980044346	0	0	0	0	0.0020529197080292	0.000246571120357528	0	0	0	0	0	0	0	0	0	0	0	0.00115486776764061	0	0	0	0	0	0	0.00742256403019826	0.00530608881931284	0.00111778469976303	0.00236877288844969	0.000994563055297706	0.0150392327811683	0.000326946969201595	0.00572924317899545	0.00467314892127023	0.000959530394536321	0.00408539499738262	0.00524526303200123	0.00291605255233839	0	0.00172592336900242	0	0	0.0033975571993807	0	0.00347702798501165	0	0	0	0	0	0	0	0	0.00223092930391256	0.00225908339782877	0.0141698091646669	0.007081132981277	0	0	0.000754360293382533	0.0020296121185729	0.00113824959243321	0.00318078953985416	0.000485876454868703	0.00481522823350591	0.000266417144268133	0.00222674587678119	0.00215231661266726	0.00348987138092346	0.00195272293096654	0.00204172610556348	0.00124763860852985	0.00457340109920701	0.0023706085240164	0.00197180766596675	0.00130078226975254	9.50796291894462e-05	0.00144143956621515	0.000678317396014885	0.000628587957812291	0.00110046563452161	0.000683772987368194	0.0025958410803795	0.00282877647162418	0.00391524643021649	0.00265987158140005	0.00150754727782761	0	0.0047713717693837	0.000273104306791405	0.00217629610523601	0.000397481634876315	0.00187735689915056	0.0017055112212267	0.00100050025012506	0.00239840018071048	0.00121990599547917	0.00134383174704651	0.000639470368071621	0.000605088000841862	0.000295072292711714	0.00760789673892019	0.0122810785481383	0.00730966750384226	0	0.00324582679412184	0	0.00417516263714924	0.00247268204566318	0.00488696751704458	0.00607817989181955	0	0	0.00836820083682008	0.000916774460924058	0.0152597357392479	0	0.00168798100306125	0.00421722403077834	0.00270142924454217	0.00193980252174328	0.00174288637138635	0.00420676381633214	0.00303463714943101	0.0015636230659622	0.00349312229875076	0.00077423605963265	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"39"	"Peptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182481751824818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64453538418119e-05	0.000181263903765346	7.4518979984202e-05	0.00011625879207115	0	0.000844594594594595	0	4.00646376153528e-05	0	4.23322232883671e-05	0	0.000512566420065267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176245098183207	0.000201156650741765	0.000750899975706177	0.00017812188286705	0.00018844139472624	0.000124631299073574	9.19138766975344e-05	8.52487665569089e-05	0	9.8074179743224e-05	4.11956144325893e-05	0.000334057123768164	0.0004629299907414	0.000158045652615656	1.8003906847786e-05	0	0.000140501329558878	0	0	0	0.000210787161519518	7.16643243049556e-05	0	0.000666424924292169	0.000654328409024412	0	0	0	0	0	0	0	0.000103713520209732	0	0	0.000114814681927451	0	0	0.00165741495882771	0	0.000283684285180075	0	0	0	0	0	0.000242742013787746	0	0.00022213488713839	0.000278815591367869	0	0	0	0	0	0	0	0.00451316957679787	0	0	0	0	0.000111933337479012	0.000151318361222148	0	0	0	0	0	0	0	0	0	0.000268114484885046	0	0	0	NA	NA	NA	NA	NA	NA	NA
"40"	"Filifactor"	0.00585284280936455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000776123615324914	0.000461399027766334	0.000193749347958925	0	0.00322680457941033	0	0	0	0	0.000790201501382853	0.00170698955322393	0.000803020724768918	0.00613321922692911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000227216955838112	0	0.000154214460910306	0	0.0012312551072241	0	6.49797912849104e-05	0	0	5.3280479098068e-05	0	7.13266761768902e-05	0.000494347373191071	0	9.66557123526e-05	0.000782702279620389	0	0	0	0	0	0	0.000401009721915181	8.75897297060568e-05	0	0.000107804031870792	0	0	0	7.41314822926846e-05	0	0.000150459977645946	0	0	8.64279335081098e-05	0	0.00226552482443844	0	0.000208750562648001	0	0.00278866643866249	0	0	0	0	0	0	0	0.00176392530019096	0	0.000341745980212908	0.000631982007100504	0	0	0.00455068323452452	0	6.96155827520432e-05	0	0	0.000813850251553714	0	0.00152640198432258	0	0.00320318944184768	0	0	0.000552584318446449	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"41"	"Peptostreptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142101178296761	0.000230699513883167	0.00354710344724801	0.00396733127942801	0.00119347566635725	0.000844594594594595	0.00670241286863271	0.00419343207040692	0.000188542031405716	0	0.00125179233903089	0.0113960600727844	0	0	0	0	0	0.00055909169103733	0	0	0	0	0	0	0	0	0	0	0.00369321909975441	0.00357688204656222	0	0	0	0	0.00167231679496851	0.000241065040903294	0.00329725204517749	0.00404199145084234	0.00506305351266592	0.00137153849807628	0.000285911081653606	0.00177807320011632	0.00114126396899439	0.00207261063691485	0.00041760038583923	0.000271932952924394	0.000782716674219196	0.00384165692333389	0.0046649099067018	0	0.00103972562045964	0.000768560335948023	0.000353855200370507	0.00155447736586745	0.000250322638066842	0	0.000899701299168676	0.000191104864813215	0	0.0107265011711438	0.00387277302251847	0	0	0.000208915995552111	0	0.00231063537099132	0.000127586697614619	0	0.000368759182967935	0.00246790061697515	0.00209943062909837	0.0027842560367407	0.00266809312884476	0	0	0.000843063693462041	0.00531263297700868	0.00460784505144776	0	0	0	0	0.000275107615626113	0	0.0208465047929874	0.0053346716481719	0	0	0.000859573499854631	0	0.00508193754089916	0.000641215349708987	0	0.00170168688961231	0.00287419506832103	0.0069801090741418	0	0.0128402529557327	0.00319631863690069	0.00274895022886902	0.00528902133370172	0.000593031875463306	0	0	0	0	0	0	0	0.000603257590991353	0	0	0	NA	NA	NA	NA	NA	NA	NA
