""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"36"	"Porphyromonadaceae"	0	0	0	0	0	0	0	0	0.0103440521700022	0	0	0	0	0	0.00395213525085081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383397232872145	0.00168067226890756	0.00642249609442805	0.00532748354747728	0.0128352490421456	0.0266086115142719	0.000420433046037419	0	0	0.00213720880530028	0	0.127553063676412	0.0114103149246919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00609632188579557	0.0161248374512354	0	0	0	0	0.0586716966147126	0.00176159718144451	0.0374345723182932	0.00858577676980398	0.0222969801283054	0.0459317585301837	0.0168355952585466	0.00209497206703911	0.00392638036809816	0.00833881939872723	0.00228876597367919	0.043956043956044	0.0121346555323591	0.0752770347726404	0.0175373595158701	0.0174159578776833	0.0636574074074074	0.000705119165138908	0.00746749066563667	0.00803023145961266	0.0310186367117692	0	0.0190904857985411	0.0134529147982063	0.0292933810375671	0.0304517427960237	0.098249478321354	0.017729158807997	0	0.000777000777000777	0.0175343943889938	0.0104466617558428	0	0.00829875518672199	0.0217093682769411	0.0137390359388341	0.0866235835694051	0.072852354912683	0	0.0629457917261056	0	0.00196879101647951	0.00989847715736041	0.00880591757661148	0.0722933241093047	0.0239179954441913	0	0.00306640967233222	0.0239085239085239	0.00887096774193548	0.00769769069279216	0.0679864799613713	0.0189931350114416	0	0.0400191326530612	0.0121850815083155	0.00101194090265129	0.0439642324888227	0	0.00327102803738318	0.00497237569060774	0.0325526002381898	0.00157687253613666	0	0.0559365950312452	0.0264110756123536	0.00480461242793081	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"37"	"Prevotellaceae"	0.0219642296830875	0	0.00658111220796315	0.015038956332669	0	0	0	0	0	0	0	0.0498798076923077	0	0	0.0047206059940718	0	0	0	0	0.0378670788253478	0.000710732054015636	0	0	0	0	0	0	0	0	0.00585516178736518	0	0	0	0	0.180030005000833	0.217142857142857	0.0647457038708558	0.122845502977123	0.0783524904214559	0.0863570391872279	0.111835190245953	0.0990396158463385	0.0478497880072683	0.236161572985681	0.207332143347522	0.118141770124149	0.0626426289365586	0	0	0	0	0.0233628318584071	0.0447810339150477	0	0	0	0	0	0	0	0	0	0.18857955700061	0.123016905071521	0	0	0.0118168389955687	0	0.0974883351533803	0.0728126834997064	0.0596965480686411	0.173173497489065	0.192692849319355	0.0784776902887139	0.167668785432056	0.0812383612662942	0.0782822085889571	0.109501865262234	0.0411977875262254	0.0962444149257336	0.183977035490605	0.125716469239587	0.102383598863777	0.116646415552855	0.140354938271605	0.134959808207587	0.0686236642204197	0.0207841284837034	0.053484809803421	0	0.194707434424957	0.204431548404115	0.0731216457960644	0.0919843966276582	0.156329700904243	0.103168615616748	0.0058411214953271	0.0770784770784771	0.095495009441597	0.168418937922721	0.126384899466557	0.103141671606402	0.265988656366126	0.0926802763331522	0.15828611898017	0.117128241312401	0.0403877221324717	0.164407988587732	0.0166487647690655	0.00918769141023771	0.162182741116751	0.0528355054596689	0.106191629194051	0.0267653758542141	0	0.00797266514806378	0.21049896049896	0.0381720430107527	0.124562631210637	0.118010622887494	0.0160183066361556	0	0.153380102040816	0.121027498765026	0.0431086824529447	0.0728390461997019	0.0498338870431894	0.188785046728972	0.105156537753223	0.163755458515284	0.0854139290407359	0.0888030888030888	0.0800182898948331	0.184451544195953	0.0344330557335042	0.0312075983717775	0.078125	0	0.0582572204393977	0	0	0.0199848216544397	0	0.0747639704006124	0	0	0	NA	NA	NA	NA	NA	NA	NA
"38"	"S24-7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85269121813031e-05	0	0.237883683360259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560747663551402	0	0	0	0.19580805295091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"39"	"Cytophagaceae"	0	0	0	0.0331581808298605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187129164764948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260628465804067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298964561761703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"40"	"[Weeksellaceae]"	0.0476937558832758	0	0.0426127015465614	0.0195687624569668	0.00833333333333333	0	0	0.00511218403862539	0	0	0	0	0	0	0.00515973213305522	0.0287014350717536	0	0	0	0.0249871200412159	0	0	0	0	0	0	0.0495919648462021	0	0.0281465746149761	0	0	0	0	0	0.0190031671945324	0.00134453781512605	0.0175316785280333	0.037292384832341	0.0220306513409962	0	0.00882909396678579	0.0198079231692677	0	0	0.00164767266236441	0.0180216259511414	0.0123231401186673	0.0371517027863777	0.00922575976845152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0373907742328795	0.00858257477243173	0.0484288354898336	0	0	0.0714285714285714	0.0073463714881366	0.0196711685261304	0.0164977141721328	0.0646363194556941	0.0107964324831795	0.0208661417322835	0.0262841436179351	0.0309590316573557	0.0336196319018405	0.0184331797235023	0.00724775891665077	0.0114720444390774	0.00365344467640919	0.0135651509361865	0.0260590342102013	0.00364520048602673	0.0439043209876543	0.0431532929065012	0.0166087292390884	0.0155880963627775	0.0539954046464131	0.0051150895140665	0.00713953127425112	0.0200474808757584	0	0.00843085441046936	0.0113610016230002	0.0499811391927574	0.0105140186915888	0.00699300699300699	0.00323711896412193	0.0180807607312663	0.0110791957324579	0.0235131396957123	0.000977899471934285	0.00225102848715361	0.00141643059490085	0.00458634679837714	0.012924071082391	0.0115905848787447	0.0131578947368421	0.00313548198920811	0.00482233502538071	0.0743219443466009	0.0345901072293324	0	0	0.00893639390222534	0.0064968814968815	0	0.00606484721250292	0.00637373249637856	0.0194508009153318	0	0.00143494897959184	0.0130083978264449	0.0042501517911354	0	0.0189564197772132	0.00186915887850467	0	0	0	0	0.00182898948331047	0.0236421725239617	0.007847533632287	0.0203527815468114	0	0	0	0	0	0.0242853528965343	0	0.00204133707578464	0.0142721217887726	0.0187932739861523	0	NA	NA	NA	NA	NA	NA	NA
"41"	"Flavobacteriaceae"	0	0	0	0.0266352600108715	0	0	0	0	0.0231616820328311	0	0	0	0	0	0.000219563069491711	0	0	0.00051041241322989	0	0	0	0	0	0.0157745021980864	0	0	0	0	0	0	0	0	0	0.0481611208406305	0.0373395565927655	0.0053781512605042	0.132268703350113	0.00438733939204011	0	0.0686985970004838	0.0203910027328148	0	0.00181708055723804	0.000854883522120111	0	0.0168201842210653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406421459053038	0.00806241872561769	0	0	0	0	0.0264072272411397	0.0340575455079272	0.0446564632611144	0.102057346508991	0.0247222656861211	0.078740157480315	0.0261123518295825	0.00488826815642458	0.0100613496932515	0.00987491770901909	0.00839214190349037	0.0350199251298152	0.0190501043841336	0.00687810470003821	0.0261825367420032	0.0206561360874848	0.0695216049382716	0.0537300803835848	0.0102999871250161	0	0.111820270615267	0	0.00869160329039267	0.0225534159852282	0.00245974955277281	0.00528501321253303	0.0192441456063065	0.0752546208977744	0	0.0795648795648796	0.0205017534394389	0.0233710573896739	0.0399398167145397	0.00592768227622999	0.0281635047917074	0.0323682372118295	0.0115084985835694	0.0419827130005292	0	0.0135520684736091	0	0.00692722765057605	0.00532994923857868	0.0352236703064459	0.012798339674853	0.00398633257403189	0	0.0107762397056247	0.0051975051975052	0	0.00513179379519477	0.0339932399806857	0.0487414187643021	0	0.000318877551020408	0.00790383665404248	0	0	0	0.00607476635514019	0.00920810313075506	0.0017864231838031	0.00657030223390276	0	0.0044200579180003	0	0.0288276745675849	0.0407055630936228	0	0	0	0	0	0	0	0.00153100280683848	0	0	0	NA	NA	NA	NA	NA	NA	NA
"42"	"Sphingobacteriaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00900383141762452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364590928977687	0	0	0	0	0	0	0	0	0	0.00164171897633993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0353730957913762	0	0.00556539337212244	0.0203510082150859	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"43"	"Rhabdochlamydiaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428147985508837	0	0	0.00102082482645978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"44"	"Anaerolinaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300050008334722	0	0	0	0	0	0	0	0	0	0.00356995743512289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397535281256211	0	0.000391175089970271	0	0	0	0	0	0	0	0	0	0	0	0.00108024691358025	0	0	0	0	0	0	0	0	0.00239083931043161	0	0	0	0	0	0	0	0	0.000977899471934285	0	0.00199185552407932	0	0	0	0	0	0	0	0	0	0	0	0.00233887733887734	0	0.00513179379519477	0	0	0	0	0	0	0	0	0.0233644859813084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"45"	"Xenococcaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302101576182137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047261403187397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"46"	"[Exiguobacteraceae]"	0	0	0	0	0	0.00170233463035019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480993017843289	0	0	0.0244821092278719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205385668644455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109068245559364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"47"	"Alicyclobacillaceae"	0	0	0	0	0	0	0	0	0	0.0745393634840871	0	0.00120192307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411918165591103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398633257403189	0	0.000963728754161556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"48"	"Bacillaceae"	0.139943520552243	0.0295031055900621	0.0923000987166831	0.103279579633992	0.189784946236559	0.204523346303502	0.361233480176211	0.19937517750639	0.175174274791995	0.30820770519263	0.0553834237025562	0.187800480769231	0.373349339735894	0.188455008488964	0.0489625644966517	0.0700035001750088	0.256371814092954	0.0069416088199265	0.280997983870968	0.102266872746007	0.373845060412225	0.363970588235294	0.240465902686455	0.177139901732609	0.179014667168108	0.169337375487224	0.221908349026993	0.335359116022099	0.17684545937334	0.16517719568567	0.154814348646948	0.0885997521685254	0.294523171198774	0.185201401050788	0.0128354725787631	0.00974789915966387	0	0.0137887809464118	0.092911877394636	0.011611030478955	0.0334244271599748	0	0	0.00256465056636033	0.0149663600164767	0.00961153384060873	0.0707439525330899	0.164971251658558	0.214544138929088	0.295717199184228	0.175642087821044	0.152566371681416	0.159038524860059	0.121170395869191	0.170755017521504	0.177387914230019	0.232276973804726	0.281968179139658	0.283828382838284	0.305666588290618	0.235871271585557	0.26182112942448	0.0329201381832961	0.0228868660598179	0.241035120147874	0.211713350309203	0.299606105366814	0.243589743589744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0608059914407989	0.138023630504834	0.0363861747119732	0	0.0482564283198309	0	0.0170842824601367	0	0.045733309970212	0	0.00860215053763441	0.0102635875903895	0.0176726219217769	0.0477116704805492	0.228420068557183	0	0.0210768977441133	0.00344059906901437	0.234165424739195	0.115692788743404	0.0350467289719626	0	0.00694720127034538	0.00315374507227332	0.0110314396028682	0	0	0.0336322869955157	0.0325644504748982	0.0825892857142857	0.187839305103149	0.116514440878795	0.0898528272656855	0.280195201301342	0.213508727548697	0.126587005227782	0.0392957387088543	0.0758008246114811	0.154302670623145	0.194511217948718	NA	NA	NA	NA	NA	NA	NA
"49"	"Paenibacillaceae"	0	0	0	0	0	0	0	0	0	0.0284757118927973	0	0	0	0	0	0	0	0	0.0186491935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"50"	"Planococcaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0452373367314431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076347771891555	0	0	0	0	0.0283369161618136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"51"	"Staphylococcaceae"	0	0	0.0454096742349457	0.0117774959231745	0	0	0	0	0.0562176748369687	0	0	0	0	0	0.00153694148644198	0.0243262163108155	0	0	0	0.105100463678516	0	0	0.00732669547247793	0	0	0.018189692507579	0	0	0.0355815188528943	0	0	0.0607187112763321	0	0	0.00150025004167361	0	0	0.0115951112503917	0	0	0	0	0	0	0	0	0.00171154723870379	0.00552852720035383	0	0.005891683661908	0	0	0.0368784985182746	0	0	0	0	0	0	0	0.0141287284144427	0.0094569035395839	0	0	0.00813308687615527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005125284738041	0	0.0411775013141756	0	0	0	0	0	0	0	0	0	0	0	0.00327102803738318	0	0	0	0	0	0	0	0	0	0	0.00469019995062947	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"52"	"Thermoactinomycetaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184873949579832	0	0	0	0	0	0	0	0	0	0	0.00924235508900046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"53"	"Gemellaceae"	0	0	0	0.00779126653379235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020369790034472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128022759601707	0	0	0	0	0	0	0	0.00682435566156496	0.0102057346508991	0	0	0	0	0	0.0201887206495501	0	0.00772853520106267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0562052055827989	0	0	0	0.00649568070715864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00926773455377574	0	0	0	0.00890507994333131	0	0	0.0252336448598131	0	0	0.0126149802890933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"54"	"Aerococcaceae"	0	0	0	0	0	0.0155642023346304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108191653786708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029508765839264	0	0	0	0	0	0	0	0	0.0040048057669203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333594976452119	0	0.0304816094289778	0.0460338101430429	0	0	0	0	0.0457659088652834	0	0.0588352216259193	0	0	0	0.0133997594914963	0.018854748603352	0.0149693251533742	0.0164581961816985	0.00400534045393859	0.0160608622147084	0	0.0202521971723347	0	0	0.0322530864197531	0	0.0166087292390884	0.00661313179026925	0.0846310952259382	0.0138107416879795	0.00566506285891665	0.00382484832498022	0	0.00981502453756134	0.0559355437050777	0.0413051678611845	0	0.00217560217560218	0.0134879956838414	0.0327462666577379	0.0175078648611681	0.103536850424817	0	0.0477373282620508	0.00208038243626062	0.00987828541188922	0.018578352180937	0	0	0.00226046375966166	0	0	0	0.00911161731207289	0	0	0	0	0	0.0306132303235152	0	0	0	0.00197595916351062	0	0.00614754098360656	0.114911080711354	0	0.00810313075506446	0	0	0	0	0.0244941427050053	0.0224215246636771	0	0	0	0	0	0.00976006506710045	0	0	0	0	0	0.00661057692307692	NA	NA	NA	NA	NA	NA	NA
"55"	"Carnobacteriaceae"	0.00627549419516787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372083245743115	0	0	0	0	0	0	0	0	0	0	0.00884955752212389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414645595368487	0	0.0754165950867549	0	0	0	0.151821476254053	0	0	0	0	0	0	0.0303201241009731	0	0.258384506376948	0	0.252685421994885	0.0193232966009623	0.0837509891849116	0	0	0.00939021562717366	0	0	0	0	0	0.0162768431131172	0.0389251136139103	0	0.0274780718776682	0	0	0	0	0	0.00641680035000729	0	0.251497005988024	0	0	0.469798657718121	0.00823550026283511	0.0324844074844075	0	0	0	0	0	0	0	0	0.00968703427719821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"56"	"Enterococcaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00849707912904939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420536183634134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154313179863395	0	0	0.0111005391690454	0	0	NA	NA	NA	NA	NA	NA	NA
